Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,CollisionPos,CollisionDegree
3473,165.359564719256,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.466839, y=300.744690, z=0.282761)","Vector3D(x=87.072441, y=77.288086, z=-14.221833)"
3473,165.359564719256,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.466839, y=300.744690, z=0.282761)","Vector3D(x=97.974724, y=86.965279, z=-16.002541)"
3473,165.359564719256,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.466839, y=300.744690, z=0.282761)","Vector3D(x=93.655640, y=83.131538, z=-15.297090)"
3474,165.40956472000107,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.466839, y=300.744690, z=0.282761)","Vector3D(x=46.812069, y=41.551785, z=-7.645972)"
3474,165.40956472000107,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.466839, y=300.744690, z=0.282761)","Vector3D(x=33.702400, y=29.915257, z=-5.504726)"
3474,165.40956472000107,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.466084, y=300.747284, z=0.282790)","Vector3D(x=83.995026, y=74.556488, z=-13.719189)"
3474,165.40956472000107,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.466084, y=300.747284, z=0.282790)","Vector3D(x=22.190687, y=19.697115, z=-3.624480)"
3474,165.40956472000107,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.466084, y=300.747284, z=0.282790)","Vector3D(x=69.304932, y=61.517124, z=-11.319807)"
3475,165.45956472074613,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.466084, y=300.747284, z=0.282790)","Vector3D(x=25.385384, y=22.532822, z=-4.146279)"
3475,165.45956472074613,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.466084, y=300.747284, z=0.282790)","Vector3D(x=40.867668, y=36.275356, z=-6.675053)"
3475,165.45956472074613,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.465355, y=300.749725, z=0.282729)","Vector3D(x=91.838417, y=81.518517, z=-15.000277)"
3475,165.45956472074613,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.465355, y=300.749725, z=0.282729)","Vector3D(x=36.646954, y=32.528927, z=-5.985670)"
3475,165.45956472074613,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.465355, y=300.749725, z=0.282729)","Vector3D(x=39.225262, y=34.817513, z=-6.406794)"
3476,165.5095647214912,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.465355, y=300.749725, z=0.282729)","Vector3D(x=86.472290, y=76.755386, z=-14.123810)"
3476,165.5095647214912,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.464859, y=300.752075, z=0.282721)","Vector3D(x=33.239685, y=29.504534, z=-5.429149)"
3476,165.5095647214912,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.464859, y=300.752075, z=0.282721)","Vector3D(x=66.761230, y=59.259258, z=-10.904336)"
3476,165.5095647214912,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.464859, y=300.752075, z=0.282721)","Vector3D(x=87.133759, y=77.342514, z=-14.231848)"
3477,165.55956472223625,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.464859, y=300.752075, z=0.282721)","Vector3D(x=39.646873, y=35.191746, z=-6.475657)"
